baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ergosterol_001_020_UMI_6	294.335631734075	-0.00601281398357564	0.00360738770404045	-1.66680558811048	0.0955530687296871	0.382096782561059
ergosterol_001_020_UMI_13	154.791168886197	0.00123561221730387	0.00483408777175074	0.255604009617801	0.798256622006447	0.929311215537399
ergosterol_001_020_UMI_14	167.632600152944	0.00172131063129447	0.00493568932110862	0.348747767395506	0.727278679770287	0.89847496672242
ergosterol_001_021_UMI_1	395.659848456334	0.0046189415927677	0.00337303506164893	1.36937254085634	0.170882853105054	0.498504551291556
ergosterol_001_021_UMI_2	565.136687141172	-0.00210803592287597	0.00261988533752397	-0.804629077724543	0.42103375725842	0.731580410335256
ergosterol_001_021_UMI_4	579.311888467023	0.000549323762385972	0.00271469976243033	0.202351571244914	0.839641885723465	0.945999739168687
ergosterol_001_021_UMI_6	576.780143481789	-0.000829804118239702	0.00332127854460937	-0.249844783294832	0.802707385664792	0.931141564241244
ergosterol_001_021_UMI_13	343.277701905767	-0.0112989831889329	0.00357551040523683	-3.16010356797843	0.00157713066493098	0.039251660845691
ergosterol_001_021_UMI_14	295.256096888788	0.000275503665943251	0.0041507133629536	0.0663750160158509	0.947079260659825	0.983122008442844
ergosterol_001_022_UMI_1	2356.20777462235	-0.00176261914138045	0.00137035841038668	-1.28624681544669	0.198356937274424	0.531976217070765
ergosterol_001_022_UMI_2	2808.65981398451	-0.00181750246096446	0.00132245359550392	-1.37434119967885	0.169335781483736	0.496881198538553
ergosterol_001_022_UMI_4	2554.88786140397	0.00193371112739603	0.00142151330219426	1.36031870008612	0.173729093240442	0.501956260200986
ergosterol_001_022_UMI_6	2612.68265273842	-0.00171061351264995	0.0012985587388682	-1.31731700803992	0.18773238649245	0.520237049253967
ergosterol_001_022_UMI_13	1648.72595119458	-0.000259481418972693	0.0015554929003178	-0.166816202709558	0.86751466940838	0.954945599577965
ergosterol_001_022_UMI_14	1730.93178734245	-0.00462846849036616	0.00153216154669574	-3.02087498563575	0.00252045400070424	0.0525364861171874
ergosterol_001_023_UMI_14	66.432151115852	-0.0111756172421765	0.00881398536372624	-1.26794143409513	0.204818865979734	0.539135280380729
ergosterol_001_025_UMI_1	297.747541190174	0.00379178828985442	0.00346531555431116	1.09421154594049	0.273862208785832	0.611090620912024
ergosterol_001_025_UMI_2	347.787372575781	-2.15353714090098e-05	0.00358179548020573	-0.00601245144454	0.99520278672271	0.998703526299044
ergosterol_001_025_UMI_4	337.025781017897	0.00295152792673071	0.00382279228731168	0.772086920999396	0.440062948045893	0.74378701114568
ergosterol_001_025_UMI_6	344.957839903784	-0.00393412167003181	0.00346239012026221	-1.13624448239064	0.255854258636679	0.594591183717084
ergosterol_001_025_UMI_13	235.617056431462	0.000222600571255754	0.00401861591540133	0.0553923479978861	0.955825891892753	0.987041093956815
ergosterol_001_025_UMI_14	227.897002525514	-0.00948430895128395	0.0038462107877748	-2.46588382036416	0.0136675656921103	0.14190214592015
ergosterol_001_026_UMI_1	655.255708857712	0.00386284735838676	0.00280832202456912	1.37550014727369	0.16897644008986	0.496583932728125
ergosterol_001_026_UMI_2	941.595818608238	0.00198839950399673	0.00196731288979152	1.01071848525704	0.312151187075788	0.642820089675773
ergosterol_001_026_UMI_4	839.198083161254	-0.00335659200091229	0.00224767920006012	-1.49335901707971	0.135343234705659	0.448578218859713
ergosterol_001_026_UMI_6	775.52446994649	0.000276468478594094	0.00269312763809519	0.102657027718759	0.918235180299704	0.973929808748205
ergosterol_001_026_UMI_13	545.649555262908	0.000226695410373991	0.00244233183943491	0.0928192503220372	0.926047157485697	0.977548206118165
ergosterol_001_026_UMI_14	571.006274444772	-0.0017691848684703	0.00269748754043225	-0.655863963021975	0.511911656882273	0.789150690349847
ergosterol_001_027_UMI_1	98.3080162957283	-0.00140991816935295	0.00612697591509555	-0.230116486320636	0.818001254398004	0.937536004045186
ergosterol_001_027_UMI_2	144.06832104039	0.00423159344046995	0.00527820291069944	0.801711020220935	0.422720139609838	0.732441375860463
ergosterol_001_027_UMI_4	123.862949776102	-0.00327068776178057	0.00510265386992717	-0.640977782376458	0.521537118037579	0.793892179306546
ergosterol_001_027_UMI_6	89.6093089222666	-0.00264864646961998	0.00625429923722453	-0.423492124242423	0.671936243522109	0.873615402238901
ergosterol_001_027_UMI_13	97.4404230539161	-0.00201504986451216	0.00615882689150699	-0.327180792707602	0.74353114734898	0.905906065172641
ergosterol_001_027_UMI_14	69.5005433411032	0.0008045060147541	0.00778468969413465	0.103344647810465	0.917689441466031	0.973834998011421
ergosterol_001_028_UMI_1	1134.02244999722	0.0048035768252608	0.00255182274027026	1.8824100708312	0.0597803595936016	0.306667147952792
ergosterol_001_028_UMI_2	1500.06363175619	-0.00236857477901448	0.00177359171429727	-1.33546788695557	0.18172325881609	0.511984818794598
ergosterol_001_028_UMI_4	1367.18364106707	0.00295027057767391	0.00175712785002762	1.67903011589483	0.0931461745733394	0.378807655488257
ergosterol_001_028_UMI_6	1198.17500037509	0.00355690471470712	0.00187560224991986	1.89640672208572	0.0579062836932214	0.301668221998428
ergosterol_001_028_UMI_13	862.881852923063	0.000228012158312524	0.00201955335594562	0.112902270019878	0.910108036624598	0.970260751410707
ergosterol_001_028_UMI_14	866.832768192319	0.00360788250630626	0.00225262158244067	1.6016371921631	0.109235861402638	0.408683892313883
ergosterol_001_029_UMI_1	109.904638470084	-0.00304133830738397	0.00554853071356401	-0.54813399517625	0.58359989960047	0.829991511449583
ergosterol_001_029_UMI_2	141.217784701705	-0.0102883845741157	0.00497377877159871	-2.06852476689644	0.0385907041572435	0.248357817933183
ergosterol_001_029_UMI_4	297.773151238031	0.00274152193153763	0.00400037997668327	0.685315381917953	0.493144927413801	0.778861215419402
ergosterol_001_029_UMI_6	227.165695862019	-0.00329398646135414	0.00449243471028054	-0.733229679179566	0.463418356435322	0.760442864963782
ergosterol_001_029_UMI_13	109.366426093452	0.00448577383667762	0.00620823033808845	0.722552739249494	0.469954712783666	0.763451516273347
ergosterol_001_029_UMI_14	123.799821464009	0.00609585388326837	0.00584315266394152	1.04324741006448	0.296833720896152	0.628941330363491
ergosterol_001_030_UMI_1	831.258975558949	0.000436258319673757	0.0022449490310809	0.194328830469575	0.845918412456106	0.948095272229672
ergosterol_001_030_UMI_2	1104.5633136069	0.0028570708114632	0.00203229133013431	1.4058372286981	0.159772464377979	0.483952680695177
ergosterol_001_030_UMI_4	1319.84431530583	0.00101628420355519	0.00203735314481825	0.498825746601651	0.617902147848516	0.848516948701371
ergosterol_001_030_UMI_6	1170.81650623162	-0.000307863422236495	0.00176509462610776	-0.174417517159048	0.861537348614962	0.953251802108618
ergosterol_001_030_UMI_13	635.556071052962	-0.00217248561839071	0.00275726395319576	-0.787913545916678	0.430747277180453	0.73854210300219
ergosterol_001_030_UMI_14	675.668629259628	0.00201473305611097	0.00301670779843513	0.66785820527798	0.504224108288632	0.783956879506557
ergosterol_001_031_UMI_1	952.163734854591	-0.00128049268225662	0.00199315887869056	-0.642443859316351	0.520585029940151	0.793181527483145
ergosterol_001_031_UMI_2	1636.02846386908	-0.00244978733153989	0.00167956093059005	-1.4585879481486	0.144678552665623	0.463136133922412
ergosterol_001_031_UMI_4	1892.62456949952	0.001248853999721	0.00150086715351086	0.832088300952987	0.40535910485933	0.720286905599045
ergosterol_001_031_UMI_6	1624.83865602711	-0.00215492935455285	0.00168884916227795	-1.27597502647675	0.201964347309383	0.535576384506945
ergosterol_001_031_UMI_13	886.567155790992	-0.00528259923834336	0.00208321695296833	-2.53578929012473	0.0112194218409447	0.126592697206503
ergosterol_001_031_UMI_14	808.549895463553	0.00136668430030097	0.00223158085888847	0.612428760919606	0.540254117830436	0.804891367900601
ergosterol_001_032_UMI_1	186.965672465108	0.00427939766770299	0.00453389526719832	0.943867781565984	0.345237217891813	0.671366790394151
ergosterol_001_032_UMI_2	280.911488785655	-0.000752492262535901	0.00363460090779299	-0.207035732842765	0.835981952248708	0.945085576348507
ergosterol_001_032_UMI_4	398.144186136545	0.00280708028520042	0.00294007237086262	0.954765710198086	0.339696191494579	0.667104967002076
ergosterol_001_032_UMI_6	347.297844508376	0.00279501700741002	0.00325318688899362	0.859162754179999	0.390250729094854	0.708353684280715
ergosterol_001_032_UMI_13	164.44642189995	-0.0103114468984584	0.00454643711519405	-2.26802804860049	0.0233274971719546	0.190141484411403
ergosterol_001_032_UMI_14	97.3256438846893	0.00915876245686563	0.00823281808320771	1.11246991787011	0.265936157290408	0.603604803380547
ergosterol_001_033_UMI_1	329.794320873606	0.00950611857245711	0.0036930080103776	2.57408555457889	0.0100505417200512	0.119468939326529
ergosterol_001_033_UMI_2	410.411340278436	-0.00202335545932597	0.00317074319818488	-0.638132870704967	0.523387190783391	0.795208390405352
ergosterol_001_033_UMI_4	493.37890606926	0.000433506700857557	0.00281714318981023	0.153881670773987	0.87770303655904	0.957745053823591
ergosterol_001_033_UMI_6	377.738339584018	0.000786379720757993	0.00355472125417271	0.221221205413759	0.824920198733206	0.940020985718012
ergosterol_001_033_UMI_13	230.937420939905	-0.00247819339098196	0.0039920450895618	-0.620782915869816	0.534742465377346	0.801740438226232
ergosterol_001_033_UMI_14	339.588472273375	-0.00196099859643052	0.00312621004134468	-0.627276661035556	0.530477899376287	0.798879223703955
ergosterol_001_034_UMI_1	635.453632102666	-0.0010994610701051	0.00249437761124315	-0.440775713007284	0.659375377768625	0.867756883136153
ergosterol_001_034_UMI_2	772.976317686403	-0.00351834828279211	0.00287853779189933	-1.2222692690342	0.22160581649869	0.558440814311926
ergosterol_001_034_UMI_4	1002.51289428755	-0.00470319960396177	0.003633218211799	-1.29449962259023	0.195492899567553	0.527938886379244
ergosterol_001_034_UMI_6	897.866833503922	0.00570985544714826	0.00196780578289512	2.90163566789995	0.00371219998791729	0.0657599541881845
ergosterol_001_034_UMI_13	495.367670987348	-0.00390422275243907	0.00289227416150925	-1.34987989879969	0.177054510458239	0.50643292441274
ergosterol_001_034_UMI_14	434.637610163277	-0.00412715902960885	0.00314895464880337	-1.31064416287393	0.189978011397075	0.523280117430004
ergosterol_001_035_UMI_1	451.352200018411	0.00440260508535342	0.00294892605643625	1.49295201069705	0.135449749174017	0.448697834612161
ergosterol_001_035_UMI_2	595.261527890561	-0.00366257976837116	0.00254807903999596	-1.43738860171974	0.150607605717271	0.471336710986694
ergosterol_001_035_UMI_4	593.758031026615	-0.00239166594960038	0.00347951915577644	-0.687355304720745	0.491858855661417	0.778414254226713
ergosterol_001_035_UMI_6	554.714288527884	-0.00447843775106008	0.00277147294801714	-1.61590527313795	0.106114795366507	0.403236222392726
ergosterol_001_035_UMI_13	365.052532399822	-0.00398308724659718	0.00365182889478921	-1.09071026089986	0.275400394153563	0.612752999606461
ergosterol_001_035_UMI_14	348.286823131448	0.00454724120253946	0.00324831510852791	1.39987687481471	0.161550192089305	0.486266350960497
ergosterol_001_036_UMI_1	179.816037344964	0.00184655864378664	0.00586572914467214	0.314804621598302	0.752910002495273	0.910301591270965
ergosterol_001_036_UMI_2	284.504577487961	-0.0111813216863746	0.00375802093870695	-2.97532181665328	0.00292681326146269	0.0571431140751766
ergosterol_001_036_UMI_4	180.230715249365	0.010367799895535	0.00441428066799082	2.34869521793546	0.0188393206086026	0.168979246416157
ergosterol_001_036_UMI_6	259.926673793089	-0.0101017865898863	0.00381249187269446	-2.64965459001671	0.00805741006848384	0.106802590880028
ergosterol_001_036_UMI_13	123.192243562164	-0.0126495022712247	0.00527462945891958	-2.39817836868787	0.0164768395697588	0.156374534029975
ergosterol_001_036_UMI_14	110.987419374817	-0.00862606211414752	0.0055729255201287	-1.5478516773625	0.121658011174359	0.428718883773359
ergosterol_001_037_UMI_1	225.627521095581	-0.000742872425454872	0.00428658651302702	-0.173301628976172	0.862414343328825	0.953392852812857
ergosterol_001_037_UMI_2	424.657059175034	-0.00578927615199437	0.00324622769379202	-1.78338573201922	0.0745235342111373	0.339887170168922
ergosterol_001_037_UMI_4	386.139429704733	-0.00199259946608549	0.00310621175029823	-0.641488612582251	0.521205277053396	0.793558352734145
ergosterol_001_037_UMI_6	359.361198003922	-0.00216030986611134	0.00338967545444762	-0.637320562143134	0.523916060023878	0.795403619642288
ergosterol_001_037_UMI_13	145.061631595918	0.00959476613975141	0.0057232583992619	1.67645167672122	0.0936497539834303	0.379322186403748
ergosterol_001_037_UMI_14	236.801399567721	0.00305744078861451	0.00411756265543019	0.742536554867574	0.45776231245515	0.756499121586351
ergosterol_001_038_UMI_1	265.413965135002	-0.00548120180070908	0.00399722802151889	-1.37125071954897	0.170296812194617	0.497638475506484
ergosterol_001_038_UMI_2	301.864236607971	-0.00685796406228912	0.00342083927406258	-2.00476067796796	0.0449886381745097	0.268547279397848
ergosterol_001_038_UMI_4	350.547108737823	-0.0032751932001126	0.00339369587426217	-0.965081528062578	0.334503978230794	0.662884744010357
ergosterol_001_038_UMI_6	494.790675909	-0.000462960267900935	0.00270579124118103	-0.171099773276988	0.864145314142434	0.954178436542631
ergosterol_001_038_UMI_13	275.968789585172	-0.00339519168194272	0.00351352507955707	-0.966320605393468	0.333883778444842	0.662340134641047
ergosterol_001_038_UMI_14	179.06245708307	0.00498752884170549	0.00497732111470439	1.00205084758766	0.31631903543189	0.646369823920037
ergosterol_001_039_UMI_1	2524.87324753762	-0.00257686266581469	0.00141290056160717	-1.82381034860905	0.0681807488319097	0.325883179088053
ergosterol_001_039_UMI_2	2702.32393370695	-0.00104566386791411	0.00142830767556189	-0.732099873021237	0.464107611323112	0.760578634574873
ergosterol_001_039_UMI_4	2884.82749734405	-0.00132079806332004	0.00126625603774635	-1.0430734574587	0.296914272633963	0.629033595436397
ergosterol_001_039_UMI_6	3206.96823469634	-0.00400581008135904	0.00133834506088993	-2.99310708308318	0.002761528376528	0.0551830646370375
ergosterol_001_039_UMI_13	2131.19509241839	-0.0027508201654952	0.00147753570276756	-1.86176223041017	0.0626366125060013	0.312839354962035
ergosterol_001_039_UMI_14	2060.07684305804	-0.000481673896114347	0.00141433609701229	-0.340565369951215	0.733430803275931	0.901501792011029
ergosterol_001_040_UMI_1	412.844484508208	-0.0133766037971545	0.00297426368025853	-4.49745054076434	6.87731525204882e-06	0.000579088122148287
ergosterol_001_040_UMI_2	276.065439261855	-0.000250724917038336	0.00348367052468533	-0.0719714781468845	0.942624606112144	0.982492076526879
ergosterol_001_040_UMI_4	390.237391480625	-0.00720561550613166	0.00323916005944258	-2.22453209285732	0.0261126657495348	0.203141022847622
ergosterol_001_040_UMI_6	537.645530555906	-0.00105055331922645	0.00277590558563949	-0.378454269000088	0.70509315985569	0.888181632618423
ergosterol_001_040_UMI_13	345.779553686907	-7.26416688867357e-05	0.00357763126545741	-0.0203044035275805	0.983800543005136	0.995097823940317
