baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gxe_084_013_UMI_13	131.760235246033	0.0037580788790548	0.00516930322480141	0.726999116829555	0.467226496768998	0.706356851925937
gxe_084_013_UMI_14	276.615577060895	0.00531812579512371	0.00369705167159257	1.43847754035659	0.150298605581928	0.373829439904031
gxe_084_014_UMI_1	189.179024362402	-0.00687124191333972	0.00414742575337205	-1.65674862479529	0.0975703077538639	0.292088722432741
gxe_084_014_UMI_2	187.258553082824	-0.00292335307631121	0.00427972208167948	-0.683070774344302	0.494562121834817	0.724776858030383
gxe_084_014_UMI_4	123.293662860787	-0.00924614273556506	0.00569424342549112	-1.62377019116769	0.104424864183977	0.304487370149829
gxe_084_014_UMI_6	297.949590059593	0.00938568952016797	0.00356403009357489	2.63344844845394	0.00845226656783985	0.05800350771379
gxe_084_014_UMI_13	220.887019356168	0.0213100779449289	0.00447360520313464	4.76351331360151	1.90251051985023e-06	5.82471517852698e-05
gxe_084_014_UMI_14	157.508827471035	0.00423425067142935	0.00581399525683181	0.72828588335256	0.466438601959663	0.705470673411027
gxe_084_015_UMI_1	504.611421172758	0.00453104681013818	0.00267174506916216	1.69591285577223	0.0899023846618851	0.277388686852335
gxe_084_015_UMI_2	890.644865660335	0.000907221704461131	0.00214945878575012	0.422069830077959	0.672974048492723	0.841383513971717
gxe_084_015_UMI_4	555.216182691093	0.00196045841713333	0.00257711121336184	0.760719369412045	0.446824703101993	0.690755349654563
gxe_084_015_UMI_6	724.731074546874	0.000991041888364608	0.00225102050502947	0.440263376610882	0.659746362659872	0.834802722045794
gxe_084_015_UMI_13	342.255003579198	-0.00279672353176261	0.00342517555930442	-0.816519761787207	0.41420292565569	0.664693807258534
gxe_084_015_UMI_14	590.090696952352	0.00462684750786127	0.00255349018447734	1.81196996016975	0.0699908382380506	0.239765912072241
gxe_084_016_UMI_1	514.159862242959	-0.000876570130926412	0.00291226270867713	-0.300992808208771	0.763419978603994	0.890270331107335
gxe_084_016_UMI_2	870.817450902714	-0.000603739241439401	0.00198821584555198	-0.303658801829832	0.76138784808155	0.889098436944762
gxe_084_016_UMI_4	1752.15107429663	0.0120787755215913	0.00151997738964346	7.94668105189686	1.91574812293791e-15	1.57676022456091e-13
gxe_084_016_UMI_6	816.543581227466	-0.00089963262161557	0.00258191834323549	-0.348435737316235	0.727512967536504	0.870244932844922
gxe_084_016_UMI_13	776.999039047183	0.00367312048877562	0.00248067564318118	1.48069357591034	0.138688246623491	0.358170671193415
gxe_084_016_UMI_14	686.847421140691	-0.00447702200630126	0.00235343172243838	-1.90233774943029	0.0571270135664914	0.211165032649542
gxe_084_017_UMI_1	1756.71909840502	0.00011352445802164	0.00171996586433199	0.0660039018075112	0.947374719037735	0.978565281053158
gxe_084_017_UMI_2	2932.23444454059	0.012105830609355	0.00121366988670424	9.97456618309023	1.96960269305016e-23	2.13373625080434e-21
gxe_084_017_UMI_4	1315.83192893425	-0.00117071715514563	0.00176150036958262	-0.664613630153834	0.506297649059852	0.732917862545394
gxe_084_017_UMI_6	2143.92115486905	0.000154813913413347	0.0014527489950522	0.106566181728995	0.91513314883336	0.965705270930983
gxe_084_017_UMI_13	942.036445342701	-0.0049413222193453	0.00193475375086314	-2.55397991457096	0.010649939980106	0.0680100867217011
gxe_084_017_UMI_14	929.553873986739	-0.00230192823850464	0.00203134727030944	-1.13320271336667	0.25712913499289	0.509953338450147
gxe_084_018_UMI_1	129.904721952658	0.0173347530811367	0.00607362380415632	2.85410384971063	0.00431584206380575	0.0349541841269891
gxe_084_018_UMI_2	139.361639033845	0.0163418576757067	0.00526392366435494	3.10450126516211	0.00190600112591262	0.0193888958835815
gxe_084_018_UMI_4	167.410688052631	0.016031427492033	0.00454125078557892	3.53017885357532	0.000415278832408077	0.00600808001014008
gxe_084_018_UMI_6	165.21222449315	0.00143225522370072	0.00481481149541115	0.297468597693962	0.766108778915132	0.891764971324207
gxe_084_018_UMI_13	73.3668736851074	-0.00674526259071684	0.00752358507171843	-0.896548989134535	0.36995962821409	0.62598295122328
gxe_084_018_UMI_14	84.8708505989311	-0.00334585149104061	0.00615448351371069	-0.543644561495188	0.586686088829407	0.79229490864387
gxe_084_019_UMI_1	1021.83062518964	0.00355913265670374	0.00186566021279817	1.90770679049089	0.0564291235793589	0.209501798877673
gxe_084_019_UMI_2	885.256178087961	0.00884716873581638	0.00243134851178009	3.63879085739913	0.000273921137835597	0.00429165688759728
gxe_084_019_UMI_4	1218.07980221465	-0.000961924062701875	0.00178205858053937	-0.539782515124015	0.589347026638399	0.792738359613893
gxe_084_019_UMI_6	880.638892010108	-0.000472036536116969	0.00202087252758474	-0.233580559720472	0.815310621389085	0.916568605103042
gxe_084_019_UMI_13	678.338926158921	0.00875047865976056	0.00237207873232814	3.68894950260448	0.000225181903351838	0.00371786113009768
gxe_084_019_UMI_14	549.460407042005	0.021305514327003	0.00327003468732503	6.51537869294942	7.25064993462884e-11	4.10276731792056e-09
gxe_084_020_UMI_1	85.9643507724227	0.00358280628830101	0.00682127826971264	0.525239719981683	0.599416556117454	0.799243093708051
gxe_084_020_UMI_2	123.314289993264	0.00515394613806807	0.00517443359125715	0.996040638491583	0.319230400263247	0.576525762320008
gxe_084_020_UMI_4	129.419292968487	-0.00866219030586919	0.0057412007279728	-1.50877677271663	0.131355838429197	0.34766946761826
gxe_084_020_UMI_6	148.973569504461	0.0265704600210933	0.0057494199678758	4.62141575490269	3.81130101843675e-06	0.000105476507442545
gxe_084_020_UMI_13	42.8987767319095	0.00705848507426526	0.00884435548952544	0.798077947299243	0.42482525794497	0.672952344037263
gxe_084_020_UMI_14	54.160811561839	-0.0158703207881251	0.00833415079462765	-1.90425169632825	0.056877411859798	0.210600827868841
gxe_084_021_UMI_1	3124.28668665427	-0.000456862844698133	0.00114069305629099	-0.400513391554817	0.688778422059571	0.849033982220908
gxe_084_021_UMI_2	3056.10532786102	0.000582651945487689	0.00111392511531829	0.523062042030717	0.600931079181251	0.799979020882149
gxe_084_021_UMI_4	4558.9343648177	-0.000636745356637468	0.000921379203045295	-0.691078498986009	0.489516211327592	0.721802929103912
gxe_084_021_UMI_6	2713.92746195464	0.00230526743159728	0.0012831462141282	1.79657423777191	0.0724032373212132	0.244466359976007
gxe_084_021_UMI_13	2840.13435888338	-0.00138690256691714	0.0013331109559573	-1.04035043798827	0.298177118940396	0.555290112313877
gxe_084_021_UMI_14	1928.39376241425	0.00192391425207818	0.00150259310153511	1.28039603676646	0.200405887114627	0.443151538586514
gxe_084_022_UMI_1	1291.06550318879	0.00356411660510096	0.00167592575476548	2.12665542907639	0.0334487233709273	0.14938779729616
gxe_084_022_UMI_2	1139.21693171315	0.000374850550517772	0.00187325822318312	0.20010618177392	0.841397538789862	0.929941370973199
gxe_084_022_UMI_4	972.921998208859	0.000753060158414076	0.00200745755023069	0.37513129895451	0.707562820688646	0.858911417502588
gxe_084_022_UMI_6	991.644096680618	-0.00489763421493788	0.002170619678282	-2.25632996141188	0.0240499743400501	0.119918735153476
gxe_084_022_UMI_13	762.452044630602	0.00292363531292714	0.00212908461311613	1.37318887888073	0.169693636090642	0.401723707016932
gxe_084_022_UMI_14	525.350648576252	-0.00139060629601028	0.00311862768388022	-0.445903274442841	0.655667116869751	0.83265921074491
gxe_084_023_UMI_1	4920.14888145518	0.00433539343200704	0.000939462904876586	4.61475744226065	3.93554670295842e-06	0.000107738778531313
gxe_084_023_UMI_2	5266.28498776403	-0.000752026145052711	0.000956468463148671	-0.786252944061594	0.431719314273505	0.679587966768092
gxe_084_023_UMI_4	4614.50143386639	0.00129967102628029	0.000958228775966475	1.35632644194955	0.174995325954114	0.409312743397009
gxe_084_023_UMI_6	4307.9718838443	0.0030015929585055	0.000998110076122396	3.00727648213564	0.00263599895883298	0.0244950783014722
gxe_084_023_UMI_13	2403.58684250669	0.00140985824984923	0.0012845809275496	1.09752388472605	0.272412445581018	0.527771033071881
gxe_084_023_UMI_14	2527.43627933592	-0.0021924248931201	0.00127687302345134	-1.7170265585172	0.0859743194997311	0.270671758484623
gxe_084_024_UMI_1	363.67446632779	0.00761368381057879	0.00329035097207094	2.3139427602724	0.0206708621471106	0.108986346803089
gxe_084_024_UMI_2	434.247561432624	0.00370475360055885	0.00295891868335227	1.25206333698958	0.210546785807919	0.454166186200711
gxe_084_024_UMI_4	638.832926893551	-0.00219053046227343	0.00239101759468801	-0.916149871560967	0.359588293414737	0.617056619777179
gxe_084_024_UMI_6	503.436269312217	0.00367854458011447	0.003034154212538	1.21237891103678	0.225367369800135	0.471608289948277
gxe_084_024_UMI_13	560.322351728087	-0.000445540209318932	0.00300495492634114	-0.148268516580189	0.882130860833421	0.949186251546437
gxe_084_024_UMI_14	480.653005564057	-2.59198420246321e-05	0.00310132459171848	-0.00835766823435581	0.993331623183293	0.997028692100747
gxe_084_025_UMI_1	275.989684896581	-0.00277881337562453	0.0036314283464839	-0.765212227941958	0.444145179458591	0.688207842253991
gxe_084_025_UMI_2	582.606143495785	0.00184151153492913	0.00265588368523463	0.693370551265858	0.488077038180797	0.720938871803007
gxe_084_025_UMI_4	553.11308398961	0.00189985232143949	0.00274507385677617	0.69209515683876	0.488877572955644	0.721327716430695
gxe_084_025_UMI_6	450.226150074411	-0.00128819511214885	0.00277113096794938	-0.464862587531224	0.642029863916696	0.823928722469813
gxe_084_025_UMI_13	227.288816905883	-0.000142860166494958	0.00387605432336335	-0.0368571115306233	0.970598936534046	0.989093224036745
gxe_084_025_UMI_14	234.196049932344	0.00319267626828543	0.00433283778478876	0.736855711398641	0.461210099446689	0.702222795879002
gxe_084_026_UMI_1	41.7867446079455	0.0141753233712314	0.00972048105652656	1.45829442892786	0.144759405159102	0.366159541087931
gxe_084_026_UMI_2	56.5867562119467	-0.00447840209731879	0.00800256956429701	-0.55962051455309	0.575738309024509	0.783664418694765
gxe_084_026_UMI_4	55.6497528266763	0.0111088958508474	0.00826442237716568	1.34418297418353	0.178889225890232	0.414595161484493
gxe_084_026_UMI_6	58.5785407679031	0.0100432900068454	0.00798841196391446	1.25723235759664	0.208669509584342	0.452311585119667
gxe_084_026_UMI_13	77.6102856351413	-0.0121614684414045	0.00697103756853044	-1.74457077900504	0.0810596109917918	0.262501422923087
gxe_084_026_UMI_14	64.5788772033683	-0.00853074924011166	0.00866854965950805	-0.984103405435851	0.325064672705609	0.581291581058634
gxe_084_027_UMI_1	998.376600927199	0.00147499054810579	0.00207451530298359	0.71100490123377	0.477081198612426	0.714353714401949
gxe_084_027_UMI_2	1384.94404629722	-0.000841591148401082	0.00184596790709386	-0.45590778971126	0.648456287729428	0.828353777509756
gxe_084_027_UMI_4	1169.73164669602	-0.00292583863204693	0.00220763578734543	-1.32532669057929	0.185062820115114	0.422035128636032
gxe_084_027_UMI_6	993.44506672945	-0.000423960152216063	0.00250226053310558	-0.169430859259839	0.865457752201754	0.941803706997783
gxe_084_027_UMI_13	805.032217280183	0.00520042613802613	0.00202326718464366	2.57031111733374	0.0101607218330706	0.0660785783654024
gxe_084_027_UMI_14	632.263378996132	0.00148309272605729	0.00272958434957035	0.543340133925787	0.586895636209166	0.792384127497995
gxe_084_028_UMI_1	1512.79421886242	-0.0018641872179661	0.0016067533597998	-1.1602198972208	0.245959287956033	0.496496969926253
gxe_084_028_UMI_2	2720.57640987063	0.000164952559180918	0.00118417198955627	0.139297805247638	0.88921482413289	0.952596732356742
gxe_084_028_UMI_4	2525.89994207992	0.00206246920664757	0.00116317446211331	1.77313831572641	0.0762057902954853	0.252063776616721
gxe_084_028_UMI_6	1910.58360876104	0.000187612531973805	0.00149309964771537	0.125653054878739	0.900006564012791	0.958273609525689
gxe_084_028_UMI_13	976.915242762019	0.000709178248036212	0.00202778907126799	0.349729790975132	0.726541493892147	0.869259731474559
gxe_084_028_UMI_14	1297.3256205841	-0.00131891329798835	0.00164091770432805	-0.803765657783819	0.421532326815121	0.671226854555927
gxe_084_029_UMI_1	684.310729209674	0.000480107327066141	0.00260634511512669	0.184207119878214	0.853850974204684	0.935479393036941
gxe_084_029_UMI_2	1062.27510745996	-0.00414183324762476	0.00178160160123278	-2.32478082909154	0.020083682614901	0.106644607098395
gxe_084_029_UMI_4	1187.89392948081	0.00104740154709545	0.00212696071220085	0.492440476726842	0.622407990991751	0.813314817858938
gxe_084_029_UMI_6	990.901997489296	0.0117395193940541	0.00206354393750754	5.68900869066726	1.27778966587034e-08	5.47161622125222e-07
gxe_084_029_UMI_13	488.715216237939	-0.000637328447985032	0.0026247637926719	-0.242813638988923	0.808149769335086	0.912465648537324
gxe_084_029_UMI_14	487.819001881713	-0.00287335577662809	0.00296274803189727	-0.969827925187437	0.332132270888387	0.589190328446247
gxe_084_030_UMI_1	1902.09269218481	0.00481988635163069	0.00143997928473283	3.34719145110824	0.000816348094034114	0.0101642554930082
gxe_084_030_UMI_2	2584.78256036074	-0.000508599791469495	0.00121975005570966	-0.416970500709334	0.676699984899939	0.84331920287693
gxe_084_030_UMI_4	2227.56212630027	-0.00203060713840029	0.00136549573220396	-1.48708420722987	0.136992572062192	0.356253765057097
gxe_084_030_UMI_6	3148.9802419432	0.00509982975406158	0.00114555754039089	4.45183203309143	8.51407549684856e-06	0.000219341274232836
gxe_084_030_UMI_13	1064.39902828975	-0.00364544774818443	0.00208185746662921	-1.75105539481859	0.0799363685636302	0.259898936606087
gxe_084_030_UMI_14	2094.71520427442	3.8328074700012e-05	0.00146422442148994	0.0261763662301238	0.979116666438466	0.991893817280981
gxe_084_031_UMI_1	708.53910142149	-0.000344061315163939	0.0022750256939014	-0.151234034888597	0.879791103096146	0.948343324140957
gxe_084_031_UMI_2	1570.06013628228	0.0181145073640406	0.00171567083093078	10.55826504564	4.65179907912805e-26	5.4093168190778e-24
gxe_084_031_UMI_4	921.398067440644	-0.000874286797947882	0.00209242670242256	-0.417833894461228	0.676068567476358	0.842762855371502
gxe_084_031_UMI_6	927.627772916456	0.00803403243150967	0.00189581102615417	4.23778125597647	2.2573954180438e-05	0.000525621171967757
gxe_084_031_UMI_13	448.166609978731	0.0030972813197967	0.00288369850747729	1.07406558340464	0.282793288504499	0.539251531787952
gxe_084_031_UMI_14	608.346753404197	-0.00402906544702792	0.00252824664043878	-1.59362040972738	0.111021080337908	0.315372522026667
gxe_084_032_UMI_1	1238.47874546073	-0.00207352951911001	0.00174056365871234	-1.19129772055795	0.233536728441307	0.480532148213242
gxe_084_032_UMI_2	2109.75058500504	-0.00130019192672035	0.00132101399744522	-0.984237812191893	0.324998598168912	0.581289719245718
gxe_084_032_UMI_4	1857.59774602221	0.000603819437351442	0.00135781181021803	0.444700386907434	0.656536289677485	0.832992739906119
gxe_084_032_UMI_6	1495.50256642742	-0.000742105772141397	0.00174479349138585	-0.425325848477322	0.670599152950138	0.840424193064376
gxe_084_032_UMI_13	1074.69600775705	0.00276792053086514	0.0018625223219565	1.4861140176605	0.137248965137933	0.356624386558247
gxe_084_032_UMI_14	887.861718563348	0.00140749358764046	0.002166571431289	0.649640979897475	0.515924155807494	0.741057742777292
gxe_084_033_UMI_1	2107.77291109241	0.00462318509445522	0.00137506492580936	3.3621576753796	0.000773359498730501	0.00976293079630691
gxe_084_033_UMI_2	1989.07092210572	0.000256144997727351	0.00138014843073682	0.185592355157483	0.852764449111791	0.935097274201225
gxe_084_033_UMI_4	2428.12533292142	0.00191058020949987	0.00125361766625779	1.52405335448343	0.127495383579349	0.341217058038059
gxe_084_033_UMI_6	2320.05267471507	-0.00157576517314451	0.00124442931196399	-1.26625526897755	0.205421705889053	0.448685183895184
gxe_084_033_UMI_13	1059.07171967364	-0.00180762489101655	0.00194456541277473	-0.929577827077169	0.352589712114247	0.610362551358656
gxe_084_033_UMI_14	1391.86754473358	0.00407159992566764	0.00156329126048017	2.60450501361918	0.00920070748254438	0.0614741259694545
gxe_084_034_UMI_1	846.921284316439	0.00241974003229765	0.00266112160594418	0.909293294561455	0.363195329167036	0.619749703445366
gxe_084_034_UMI_2	694.059696641646	0.00460409313389133	0.00251360731507059	1.83166762218069	0.0670009553104641	0.234086081622181
gxe_084_034_UMI_4	707.94532006345	-0.0013496532681557	0.00286901038991139	-0.470424670786008	0.638051641532157	0.822439793847803
gxe_084_034_UMI_6	798.550608268103	0.00806493846532419	0.00232188729490639	3.47344097321887	0.000513830371119047	0.00708683346456358
gxe_084_034_UMI_13	315.29080806002	0.0112243285767365	0.00351440938974878	3.19380223871381	0.0014041227000774	0.0152113292508385
gxe_084_034_UMI_14	331.588330438894	0.000569506677750191	0.00344556732332909	0.165286765373645	0.86871827524897	0.943286884580846
gxe_084_035_UMI_1	76.9265444764567	0.00710154274734211	0.00731285102054345	0.971104529190089	0.331496228631636	0.588887834324596
gxe_084_036_UMI_1	30.393702026037	0.0185419614174171	0.011856806770722	1.56382420460817	0.117858858359439	0.325672777350314
gxe_084_036_UMI_4	67.3788277738631	-0.00618827671510758	0.00733452325122217	-0.84371901255837	0.398826440679472	0.652863894564421
gxe_084_036_UMI_14	30.9827961080806	0.012536369058951	0.0111912751384427	1.12019130115815	0.262632250069454	0.516663630239069
gxe_084_037_UMI_6	46.5936973813052	-0.0070724287449333	0.00914125075447181	-0.773682829067296	0.439118376660304	0.684803668084001
gxe_084_038_UMI_1	1334.14674884126	-0.00103851119481967	0.00180957383131105	-0.57389821672391	0.566036679882882	0.777135497997782
gxe_084_038_UMI_2	1468.48510999432	0.00179709359984435	0.00166121805901151	1.08179271835854	0.279344642894719	0.535819211363585
gxe_084_038_UMI_4	1728.81775962356	0.00826207416480607	0.00146555271726766	5.63751413883608	1.72522444126881e-08	7.24080125598745e-07
gxe_084_038_UMI_6	1458.9408109788	-0.00250104988815009	0.00158564075210212	-1.57731181217082	0.114723795779969	0.32156658812718
gxe_084_038_UMI_13	856.901539304244	-0.00236376282685628	0.00204058555460147	-1.15837477214619	0.246711129723603	0.497385648043051
gxe_084_038_UMI_14	876.17470726593	-0.00247095400229525	0.002279645983483	-1.08392005609571	0.278400246214002	0.534412103704752
gxe_084_039_UMI_1	2092.14120896381	-0.000423640482413407	0.00135217901475604	-0.313302068579906	0.754051178694673	0.885783011117236
gxe_084_039_UMI_2	3285.86926189747	0.00037037634965964	0.00115231128925601	0.321420394916703	0.747891829517722	0.881816645501129
gxe_084_039_UMI_4	2477.29688826311	-0.00194137746138964	0.0012630918663135	-1.53700416665323	0.124292289034055	0.335406592187917
gxe_084_039_UMI_6	2883.27688310369	0.00284529653165242	0.00125859855103643	2.26068632393497	0.0237786879427995	0.11912840698616
gxe_084_039_UMI_13	1486.86815743051	-0.00249271373358112	0.00167516957593902	-1.48803665574205	0.136741227005071	0.355892207862275
gxe_084_039_UMI_14	1422.6457179152	0.00714651334669451	0.00152249140872532	4.69395972006029	2.67966818849089e-06	7.86222090025972e-05
gxe_084_040_UMI_1	761.545642282811	-0.00227411178506747	0.00296250677767078	-0.767630913862569	0.44270649098077	0.68760213880533
gxe_084_040_UMI_2	903.687767383747	-0.00340049672029373	0.00209968653053549	-1.61952590105271	0.105334158238451	0.30538585278672
gxe_084_040_UMI_4	703.750953130722	-0.0157347258406701	0.00240666765415874	-6.53797204341044	6.23585768655482e-11	3.56033766563434e-09
gxe_084_040_UMI_6	722.573011120492	0.00203725937296601	0.00223720313157873	0.91062780317511	0.362491515982714	0.619048769210577
gxe_084_040_UMI_13	385.151098527561	-0.00854314712015437	0.0034294366727885	-2.49112257646906	0.0127340179344797	0.0773055285979942
gxe_084_040_UMI_14	449.944019928841	-0.00379523063591529	0.00322976875421137	-1.17507813244109	0.239963458415366	0.488914456745662
gxe_084_041_UMI_1	864.049834753419	0.00231003994444364	0.00223268335236041	1.03464736367629	0.300833626064596	0.558445549263144
gxe_084_041_UMI_2	1062.16434884533	9.12295791358876e-06	0.00202520273058646	0.00450471341747941	0.996405770869304	0.998251791963274
gxe_084_041_UMI_4	741.230280942198	-0.011523836662479	0.00245324822447363	-4.69737898819905	2.63521215669115e-06	7.74972484595367e-05
gxe_084_041_UMI_6	932.320626838977	0.00299837374706794	0.0021289211939555	1.40840053430865	0.159012501109662	0.387667522901514
gxe_084_041_UMI_13	475.057832248336	0.00121495483434021	0.00280673226557222	0.432871652648533	0.665108014990171	0.836831853285728
